'10022814', 'dis_breast_cancer_dis', 'gene_egfr+_gene', 'dis_breast_cancer_dis', 'gene_epidermal_growth_factor_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'dis_breast_cancer_dis', 'dis_breast_cancer_dis', 'dis_breast_cancer_dis', 'gene_egfr+_gene', 'dis_breast_cancer_dis', 'gene_egfr+_gene', 'dis_breast_cancer_dis'
'10023672', 'dis_tumor_dis', 'dis_tumor_necrosis_dis', 'gene_epidermal_growth_factor_gene', 'dis_tumor_necrosis_dis', 'gene_egf_receptor_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'dis_tumor_dis'
'10029092', 'gene_epidermal_growth_factor_gene', 'dis_papilloma_dis', 'dis_papilloma_dis', 'dis_benign_tumor_dis', 'gene_epidermal_growth_factor_gene', 'gene_egfr+_gene', 'dis_papilloma_dis', 'dis_papilloma_dis', 'gene_egfr+_gene', 'dis_papilloma_dis', 'gene_egfr+_gene', 'dis_papilloma_dis', 'gene', 'gene_egf_gene', 'gene_egfr+_gene', 'dis_papilloma_dis', 'gene_epidermal_growth_factor_gene', 'dis_papilloma_dis', 'gene_egfr+_gene', 'dis_papilloma_dis', 'gene_egfr+_gene', 'dis_papilloma_dis', 'gene_egfr+_gene'
'10029453', 'gene_epidermal_growth_factor_gene', 'gene', 'dis_glioblastomas_dis', 'gene_epidermal_growth_factor_gene', 'gene_egfr+_gene', 'gene', 'dis_carcinoma_dis', 'dis_carcinoma_dis', 'dis_glioblastoma_dis', 'dis_tumor_dis', 'gene_egfr+_gene', 'gene', 'gene_egfr+_gene', 'gene', 'dis_tumor_dis', 'dis_glioblastoma_dis', 'dis_anaplastic_dis', 'dis_astrocytoma_dis', 'dis_astrocytoma_dis', 'gene_egfr+_gene', 'gene', 'dis_glioblastoma_dis', 'dis_grade_ii_astrocytoma_dis', 'dis_anaplastic_dis', 'dis_astrocytoma_dis', 'gene_egfr+_gene', 'dis_tumor_dis', 'dis_glioblastoma_dis', 'dis_glioblastoma_dis', 'gene_egf_receptor_gene', 'dis_tumor_dis', 'gene', 'dis_tumor_dis', 'gene_egfr+_gene', 'gene', 'gene_egfr+_gene', 'gene', 'dis_glioblastoma_dis'
'10037190', 'gene_epidermal_growth_factor_gene', 'dis_mammary_carcinoma_dis', 'gene_epidermal_growth_factor_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'dis_mammary_carcinoma_dis', 'gene_egfr+_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'gene_egfr+_gene'
'10071987', 'dis_cancer_dis', 'dis_several_cancer_dis', 'dis_cancer_dis', 'gene_epidermal_growth_factor_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'gene_egfr+_gene'
'10075741', 'gene_epidermal_growth_factor_gene', 'gene_epidermal_growth_factor_gene', 'gene_egfr+_gene', 'dis_tumor_dis', 'dis_tumor_dis', 'gene_egfr+_gene', 'gene_egfr+_gene', 'gene_egf_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'dis_cancer_dis', 'gene_egfr+_gene', 'gene_egfr+_gene', 'dis_tumor_dis'
'10077162', 'dis_astrocytoma_dis', 'dis_tumour_dis', 'dis_glioblastoma_dis', 'dis_gbm_dis', 'dis_brain_tumour_dis', 'dis_tumour_dis', 'dis_tumour_dis', 'dis_astrocytoma_dis', 'dis_astrocytoma_dis', 'dis_astrocytoma_dis', 'gene_egf_r_gene', 'gene_egfrviii_gene', 'dis_malignant_astrocytoma_dis', 'dis_tumour_dis', 'dis_tumour_dis', 'dis_astrocytoma_dis'
'10091218', 'dis_cancer_dis', 'gene_epidermal_growth_factor_gene', 'gene_egfr+_gene', 'dis_prostate_cancer_dis', 'dis_cancer_dis', 'dis_tumor_dis', 'gene_egfr+_gene', 'dis_tumor_dis', 'dis_tumor_dis'
'10096554', 'dis_tumor_dis', 'gene_epidermal_growth_factor_gene', 'gene_epidermal_growth_factor_gene', 'gene_egf_receptor_gene', 'gene_egfr+_gene', 'gene', 'dis_kd_dis', 'gene_egf_gene', 'dis_carcinoma_dis', 'gene_egfr+_gene', 'dis_carcinoma_dis', 'dis_tumor_dis', 'dis_tumor_dis', 'dis_tumor_dis', 'dis_tumor_dis', 'dis_tumor_dis', 'dis_tumor_dis', 'dis_tumor_dis', 'dis_tumor_dis'
'10208432', 'gene_egf_receptor_gene', 'dis_beneficial_cancer_dis', 'dis_tumor_dis', 'gene_human_epidermal_growth_factor_receptor_gene', 'gene_egfr+_gene', 'gene_egfrviii_gene', 'dis_renal_carcinoma_dis', 'gene', 'gene_egfr+_gene', 'dis_tumor_dis'
'10226546', 'gene_egfr+_gene', 'dis_cancer_dis', 'gene_epidermal_growth_factor_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'dis_cancer_dis', 'dis_cancer_dis', 'gene_egfr+_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'gene_egfr+_gene'
'10233167', 'gene_epidermal_growth_factor_gene', 'gene_egf_gene', 'gene_egf_gene', 'gene_epidermal_growth_factor_gene', 'gene_egf_gene', 'gene_egf_receptor_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'gene_egf_gene', 'dis_breast_cancer_dis', 'gene_egf_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'gene_egf_gene', 'gene_egfr+_gene', 'gene_egf_gene', 'gene_egfr+_gene'
'10233260', 'dis_pseudoepitheliomatous_hyperplasia_dis', 'dis_t_cell_lymphoma_dis', 'dis_cutaneous_lymphoma_dis', 'dis_pseudoepitheliomatous_hyperplasia_dis', 'dis_t_cell_lymphoma_dis', 'dis_cutaneous_lymphoma_dis', 'dis_pseudoepitheliomatous_hyperplasia_dis', 'dis_t_cell_lymphoma_dis', 'dis_cutaneous_lymphoma_dis', 'dis_pseudoepitheliomatous_hyperplasia_dis', 'dis_t_cell_lymphoma_dis', 'dis_epidermal_hyperplasia_dis', 'gene_epidermal_growth_factor_gene', 'gene_egf_gene', 'gene_egf_receptor_gene', 'gene_egfr+_gene', 'dis_hyperplasia_dis', 'dis_hyperplasia_dis', 'gene_ctcls_gene', 'gene_egf_gene', 'gene_egfr+_gene', 'dis_hyperplasia_dis', 'dis_hyperplasia_dis', 'dis_t_cell_lymphoma_dis', 'gene_egf_gene', 'gene_egfr+_gene', 'gene_egf_gene', 'dis_b_cell_lymphoma_dis', 'gene_egfr+_gene', 'dis_hyperplasia_dis', 'dis_hyperplasia_dis', 'dis_epidermal_hyperplasia_dis'
'10235542', 'dis_toxicity_dis', 'dis_toxicity_dis', 'gene_vimentin+_gene', 'gene_k13_gene', 'dis_tumor_dis', 'gene_epidermal_growth_factor_gene', 'gene_egf_gene', 'gene_egf_receptor_gene', 'gene_egfr+_gene', 'dis_toxicity_dis'
'10318765', 'gene_her2+_gene', 'gene_neu*_gene', 'gene_epidermal_growth_factor_gene', 'gene_egf_receptor_gene', 'dis_breast_cancer_dis', 'dis_malignancy_dis', 'gene_egf_gene', 'gene_egfr+_gene', 'dis_breast_tumor_dis', 'gene_egf_gene'
'10323082', 'dis_meningioma_dis', 'dis_meningioma_dis', 'gene', 'dis_tumour_dis', 'dis_meningioma_dis', 'gene_egf_gene', 'gene_egfr+_gene', 'dis_one_meningioma_dis', 'dis_tumour_dis', 'gene', 'dis_tumour_dis', 'dis_meningioma_dis'
'10330000', 'dis_mucosal_integrity_dis', 'gene_epidermal_growth_factor_gene', 'gene_egf_gene', 'gene_egf_receptor_gene', 'gene_egfr+_gene', 'gene_egfr_ligand_gene'
'10346884', 'gene_epidermal_growth_factor_gene', 'dis_brain_tumor_dis', 'gene_epidermal_growth_factor_gene', 'gene_egf_gene', 'dis_brain_tumor_dis', 'dis_human_glioma_dis', 'gene_egf_receptor_gene', 'gene_egfr+_gene', 'gene_egf_gene', 'gene_egf_gene', 'gene_egf_gene', 'gene_nhs_gene', 'gene_egf_gene', 'gene_egf_gene', 'gene_egf_receptor_gene', 'gene_egf_receptor_gene', 'dis_rat_glioma_dis', 'gene', 'gene_human_egf_receptor_gene', 'gene_egfr+_gene', 'dis_brain_tumor_dis'
'10360641', 'gene_egf_receptor_gene', 'gene_egf_gene', 'dis_prostate_cancer_dis', 'gene_epidermal_growth_factor_gene', 'gene_egfr+_gene', 'dis_prostate_cancer_dis', 'dis_prostate_cancer_dis', 'gene_epidermal_growth_factor_gene', 'gene_egf_gene', 'gene_egfr+_gene', 'gene_egf_gene', 'dis_prostate_cancer_dis', 'gene_egfr+_gene', 'gene_egf_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'gene_egf_gene', 'gene_egfr+_gene', 'gene_egf_gene', 'gene_egf_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'gene_egfr+_gene', 'dis_prostate_cancer_dis', 'dis_prostate_cancer_dis', 'dis_prostate_cancer_dis', 'gene_egfr+_gene'
'10362109', 'gene_amphiregulin_gene', 'dis_colon_cancer_dis', 'gene_egf_receptor_gene', 'dis_colonic_enterocytes_dis', 'gene_epidermal_growth_factor_gene', 'dis_colon_cancer_dis', 'gene_egf_gene', 'gene_egf_receptor_gene', 'gene_egfr+_gene', 'gene_egfr_ligand_gene', 'gene_amphiregulin_gene', 'gene_egfr_ligand_gene', 'gene_egfrs_gene', 'gene_egfr+_gene', 'gene_amphiregulin_gene', 'gene_egfr+_gene'
